,ghsa_id,cve_id,url,html_url,summary,description,type,severity,repository_advisory_url,source_code_location,identifiers_0_value,identifiers_0_type,identifiers_1_value,identifiers_1_type,references,published_at,updated_at,github_reviewed_at,nvd_published_at,withdrawn_at,vulnerabilities_0_package_ecosystem,vulnerabilities_0_package_name,vulnerabilities_0_vulnerable_version_range,vulnerabilities_0_first_patched_version,vulnerabilities_0_vulnerable_functions,cvss_vector_string,cvss_score,cwes_0_cwe_id,cwes_0_name,credits,vulnerabilities_1_package_ecosystem,vulnerabilities_1_package_name,vulnerabilities_1_vulnerable_version_range,vulnerabilities_1_first_patched_version,vulnerabilities_1_vulnerable_functions,vulnerabilities_2_package_ecosystem,vulnerabilities_2_package_name,vulnerabilities_2_vulnerable_version_range,vulnerabilities_2_first_patched_version,vulnerabilities_2_vulnerable_functions,vulnerabilities_3_package_ecosystem,vulnerabilities_3_package_name,vulnerabilities_3_vulnerable_version_range,vulnerabilities_3_first_patched_version,vulnerabilities_3_vulnerable_functions,cwes_1_cwe_id,cwes_1_name,cwes,vulnerabilities_4_package_ecosystem,vulnerabilities_4_package_name,vulnerabilities_4_vulnerable_version_range,vulnerabilities_4_first_patched_version,vulnerabilities_4_vulnerable_functions,vulnerabilities_5_package_ecosystem,vulnerabilities_5_package_name,vulnerabilities_5_vulnerable_version_range,vulnerabilities_5_first_patched_version,vulnerabilities_5_vulnerable_functions,vulnerabilities_6_package_ecosystem,vulnerabilities_6_package_name,vulnerabilities_6_vulnerable_version_range,vulnerabilities_6_first_patched_version,vulnerabilities_6_vulnerable_functions,vulnerabilities_7_package_ecosystem,vulnerabilities_7_package_name,vulnerabilities_7_vulnerable_version_range,vulnerabilities_7_first_patched_version,vulnerabilities_7_vulnerable_functions,vulnerabilities_8_package_ecosystem,vulnerabilities_8_package_name,vulnerabilities_8_vulnerable_version_range,vulnerabilities_8_first_patched_version,vulnerabilities_8_vulnerable_functions,vulnerabilities_9_package_ecosystem,vulnerabilities_9_package_name,vulnerabilities_9_vulnerable_version_range,vulnerabilities_9_first_patched_version,vulnerabilities_9_vulnerable_functions,cwes_2_cwe_id,cwes_2_name,vulnerabilities_10_package_ecosystem,vulnerabilities_10_package_name,vulnerabilities_10_vulnerable_version_range,vulnerabilities_10_first_patched_version,vulnerabilities_10_vulnerable_functions,vulnerabilities_11_package_ecosystem,vulnerabilities_11_package_name,vulnerabilities_11_vulnerable_version_range,vulnerabilities_11_first_patched_version,vulnerabilities_11_vulnerable_functions,vulnerabilities_12_package_ecosystem,vulnerabilities_12_package_name,vulnerabilities_12_vulnerable_version_range,vulnerabilities_12_first_patched_version,vulnerabilities_12_vulnerable_functions,vulnerabilities_2_vulnerable_functions_0,cwes_3_cwe_id,cwes_3_name,cwes_4_cwe_id,cwes_4_name,vulnerabilities_13_package_ecosystem,vulnerabilities_13_package_name,vulnerabilities_13_vulnerable_version_range,vulnerabilities_13_first_patched_version,vulnerabilities_13_vulnerable_functions,vulnerabilities_14_package_ecosystem,vulnerabilities_14_package_name,vulnerabilities_14_vulnerable_version_range,vulnerabilities_14_first_patched_version,vulnerabilities_14_vulnerable_functions
25,GHSA-gvrg-62jp-rf7j,CVE-2023-43664,https://api.github.com/advisories/GHSA-gvrg-62jp-rf7j,https://github.com/advisories/GHSA-gvrg-62jp-rf7j,PrestaShop allows employee without any access rights to list all installed modules,,reviewed,medium,https://api.github.com/repos/PrestaShop/PrestaShop/security-advisories/GHSA-gvrg-62jp-rf7j,https://github.com/PrestaShop/PrestaShop,GHSA-gvrg-62jp-rf7j,GHSA,CVE-2023-43664,CVE,,2023-09-28T16:26:48Z,2023-09-29T18:28:56Z,2023-09-28T16:26:48Z,,,composer,prestashop/prestashop,< 8.1.2,8.1.2,[],CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,4.3,CWE-269,Improper Privilege Management,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,GHSA-7vff-rv2f-cj79,CVE-2023-43884,https://api.github.com/advisories/GHSA-7vff-rv2f-cj79,https://github.com/advisories/GHSA-7vff-rv2f-cj79,Subrion CMS Cross-site Scripting vulnerability,,reviewed,medium,,https://github.com/intelliants/subrion,GHSA-7vff-rv2f-cj79,GHSA,CVE-2023-43884,CVE,,2023-09-28T15:30:17Z,2023-09-29T20:38:51Z,2023-09-29T20:38:50Z,,,composer,intelliants/subrion,<= 4.2.1,,[],CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,5.4,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,GHSA-2g8p-j2r6-vqpj,CVE-2023-43876,https://api.github.com/advisories/GHSA-2g8p-j2r6-vqpj,https://github.com/advisories/GHSA-2g8p-j2r6-vqpj,Withdrawn Advisory: October Cross-site Scripting vulnerability,,reviewed,medium,,https://github.com/octobercms/install,GHSA-2g8p-j2r6-vqpj,GHSA,CVE-2023-43876,CVE,,2023-09-28T15:30:17Z,2023-10-05T17:32:33Z,2023-09-29T20:39:02Z,,2023-10-05T17:32:33Z,composer,october/cms,<= 3.4.16,,[],CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,5.4,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,GHSA-h3qf-v68r-35jg,CVE-2023-38871,https://api.github.com/advisories/GHSA-h3qf-v68r-35jg,https://github.com/advisories/GHSA-h3qf-v68r-35jg,Economizzer user enumeration vulnerability,,reviewed,medium,,https://github.com/gugoan/economizzer,GHSA-h3qf-v68r-35jg,GHSA,CVE-2023-38871,CVE,,2023-09-28T06:30:20Z,2023-10-03T21:28:17Z,2023-09-28T16:50:32Z,,,composer,gugoan/economizzer,<= 0.9-beta1,,[],CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,5.3,CWE-203,Observable Discrepancy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,GHSA-896v-ph5w-379h,CVE-2023-38872,https://api.github.com/advisories/GHSA-896v-ph5w-379h,https://github.com/advisories/GHSA-896v-ph5w-379h,Economizzer Insecure Direct Object Reference vulnerability,,reviewed,low,,https://github.com/gugoan/economizzer,GHSA-896v-ph5w-379h,GHSA,CVE-2023-38872,CVE,,2023-09-28T06:30:20Z,2023-10-03T21:13:36Z,2023-09-28T16:49:40Z,,,composer,gugoan/economizzer,<= 0.9-beta1,,[],CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:N/A:N,3.7,CWE-639,Authorization Bypass Through User-Controlled Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,GHSA-gc95-5mmp-mp6j,CVE-2023-38873,https://api.github.com/advisories/GHSA-gc95-5mmp-mp6j,https://github.com/advisories/GHSA-gc95-5mmp-mp6j,Economizzer vulnerable to Clickjacking,,reviewed,medium,,https://github.com/gugoan/economizzer,GHSA-gc95-5mmp-mp6j,GHSA,CVE-2023-38873,CVE,,2023-09-28T06:30:20Z,2023-10-02T21:34:53Z,2023-09-28T16:50:03Z,,,composer,gugoan/economizzer,<= 0.9-beta1,,[],CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:H/A:N,6.5,CWE-1021,Improper Restriction of Rendered UI Layers or Frames,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,GHSA-hqp9-mrjw-7qq2,CVE-2023-38877,https://api.github.com/advisories/GHSA-hqp9-mrjw-7qq2,https://github.com/advisories/GHSA-hqp9-mrjw-7qq2,Economizzer host header injection vulnerability,,reviewed,high,,https://github.com/gugoan/economizzer/,GHSA-hqp9-mrjw-7qq2,GHSA,CVE-2023-38877,CVE,,2023-09-28T06:30:20Z,2023-10-02T21:34:58Z,2023-09-28T16:43:22Z,,,composer,gugoan/economizzer,<= 0.9-beta1,,[],CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,8.8,CWE-94,Improper Control of Generation of Code ('Code Injection'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,GHSA-pq98-6hf6-3rj3,CVE-2023-38874,https://api.github.com/advisories/GHSA-pq98-6hf6-3rj3,https://github.com/advisories/GHSA-pq98-6hf6-3rj3,Economizzer remote code execution vulnerability,,reviewed,high,,https://github.com/gugoan/economizzer,GHSA-pq98-6hf6-3rj3,GHSA,CVE-2023-38874,CVE,,2023-09-28T06:30:20Z,2023-10-02T21:34:55Z,2023-09-28T16:49:14Z,,,composer,gugoan/economizzer,<= 0.9-beta1,,[],CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,8.8,CWE-434,Unrestricted Upload of File with Dangerous Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,GHSA-rgf9-j7gv-rq22,CVE-2023-5244,https://api.github.com/advisories/GHSA-rgf9-j7gv-rq22,https://github.com/advisories/GHSA-rgf9-j7gv-rq22,Microweber Cross-site Scripting vulnerability,,reviewed,medium,,https://github.com/microweber/microweber,GHSA-rgf9-j7gv-rq22,GHSA,CVE-2023-5244,CVE,,2023-09-28T03:30:19Z,2023-10-08T05:04:41Z,2023-09-28T16:53:36Z,,,composer,microweber/microweber,<= 1.3.4,,[],CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,6.1,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,GHSA-p76j-h4m8-hx5c,CVE-2023-5192,https://api.github.com/advisories/GHSA-p76j-h4m8-hx5c,https://github.com/advisories/GHSA-p76j-h4m8-hx5c,Pimcore Demo Allows GraphQL Introspection,,reviewed,medium,,https://github.com/pimcore/demo,GHSA-p76j-h4m8-hx5c,GHSA,CVE-2023-5192,CVE,,2023-09-27T15:30:40Z,2023-09-29T20:14:01Z,2023-09-27T20:24:29Z,,,composer,pimcore/demo,< 10.3.0,10.3.0,[],CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:L,6.5,CWE-200,Exposure of Sensitive Information to an Unauthorized Actor,,,,,,,,,,,,,,,,,CWE-1049,Excessive Data Query Operations in a Large Data Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,GHSA-4w2j-wj9q-6wpx,CVE-2023-43828,https://api.github.com/advisories/GHSA-4w2j-wj9q-6wpx,https://github.com/advisories/GHSA-4w2j-wj9q-6wpx,Subrion CMS Cross-site Scripting vulnerability in /panel/languages,,reviewed,medium,,https://github.com/intelliants/subrion,GHSA-4w2j-wj9q-6wpx,GHSA,CVE-2023-43828,CVE,,2023-09-27T15:30:38Z,2023-09-29T20:39:47Z,2023-09-29T20:39:44Z,,,composer,intelliants/subrion,<= 4.2.1,,[],CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,5.4,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,GHSA-q832-2275-rfqh,CVE-2023-43830,https://api.github.com/advisories/GHSA-q832-2275-rfqh,https://github.com/advisories/GHSA-q832-2275-rfqh,Subrion CMS XSS in /panel/configuration/financial/,,reviewed,medium,,https://github.com/intelliants/subrion,GHSA-q832-2275-rfqh,GHSA,CVE-2023-43830,CVE,,2023-09-27T15:30:38Z,2023-09-29T18:17:34Z,2023-09-27T20:17:46Z,,,composer,intelliants/subrion,<= 4.2.1,,[],CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,5.4,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,GHSA-v4j2-cwmm-xg89,CVE-2023-2315,https://api.github.com/advisories/GHSA-v4j2-cwmm-xg89,https://github.com/advisories/GHSA-v4j2-cwmm-xg89,OpenCart Path Traversal vulnerability,,reviewed,high,,https://github.com/opencart/opencart,GHSA-v4j2-cwmm-xg89,GHSA,CVE-2023-2315,CVE,,2023-09-27T15:30:34Z,2023-09-27T20:16:23Z,2023-09-27T20:16:23Z,,,composer,opencart/opencart,">= 4.0.0.0, < 4.0.2.3",4.0.2.3,[],CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H,8.1,CWE-20,Improper Input Validation,,,,,,,,,,,,,,,,,CWE-22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,GHSA-m988-7375-7g2c,CVE-2023-42817,https://api.github.com/advisories/GHSA-m988-7375-7g2c,https://github.com/advisories/GHSA-m988-7375-7g2c,pimcore/admin-ui-classic-bundle Cross-site Scripting vulnerability in Translations,,reviewed,medium,https://api.github.com/repos/pimcore/admin-ui-classic-bundle/security-advisories/GHSA-m988-7375-7g2c,https://github.com/pimcore/admin-ui-classic-bundle,GHSA-m988-7375-7g2c,GHSA,CVE-2023-42817,CVE,,2023-09-25T17:34:11Z,2023-09-26T13:57:39Z,2023-09-25T17:34:11Z,,,composer,pimcore/admin-ui-classic-bundle,< 1.1.2,1.1.2,[],CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,5.4,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,GHSA-7cfq-72w2-24q4,CVE-2015-5467,https://api.github.com/advisories/GHSA-7cfq-72w2-24q4,https://github.com/advisories/GHSA-7cfq-72w2-24q4,Yii2 allows attackers to execute any local .php file via a relative path in the view parameter,,reviewed,critical,,https://github.com/yiisoft/yii2-framework,GHSA-7cfq-72w2-24q4,GHSA,CVE-2015-5467,CVE,,2023-09-21T06:30:25Z,2023-09-25T13:55:19Z,2023-09-21T16:55:31Z,,,composer,yiisoft/yii2,">= 2.0.0, < 2.0.5",2.0.5,[],CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CWE-22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),,,,,,,,,,,,,,,,,CWE-98,Improper Control of Filename for Include/Require Statement in PHP Program ('PHP Remote File Inclusion'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,GHSA-725m-w832-q973,CVE-2015-8371,https://api.github.com/advisories/GHSA-725m-w832-q973,https://github.com/advisories/GHSA-725m-w832-q973,Composer allows cache poisoning from other projects built on the same host,,reviewed,high,,https://github.com/composer/composer,GHSA-725m-w832-q973,GHSA,CVE-2015-8371,CVE,,2023-09-21T06:30:25Z,2023-09-29T18:33:23Z,2023-09-21T17:20:59Z,,,composer,composer/composer,<= 1.0.0-alpha11,1.0.0,[],CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,8.8,CWE-345,Insufficient Verification of Data Authenticity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,GHSA-62wf-h26v-5m57,CVE-2023-38888,https://api.github.com/advisories/GHSA-62wf-h26v-5m57,https://github.com/advisories/GHSA-62wf-h26v-5m57,Cross Site Scripting vulnerability in Dolibarr ERP CRM,,reviewed,critical,,https://github.com/Dolibarr/dolibarr,GHSA-62wf-h26v-5m57,GHSA,CVE-2023-38888,CVE,,2023-09-20T03:30:17Z,2023-09-22T19:48:29Z,2023-09-21T17:03:18Z,,,composer,dolibarr/dolibarr,< 17.0.1,17.0.1,[],CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:H/A:H,9.6,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,GHSA-g8h7-mcp6-pf47,CVE-2023-38887,https://api.github.com/advisories/GHSA-g8h7-mcp6-pf47,https://github.com/advisories/GHSA-g8h7-mcp6-pf47,File Upload vulnerability in Dolibarr ERP CRM,,reviewed,high,,https://github.com/Dolibarr/dolibarr,GHSA-g8h7-mcp6-pf47,GHSA,CVE-2023-38887,CVE,,2023-09-20T03:30:17Z,2023-09-22T19:46:54Z,2023-09-21T17:03:51Z,,,composer,dolibarr/dolibarr,< 17.0.1,17.0.1,[],CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,8.8,CWE-434,Unrestricted Upload of File with Dangerous Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,GHSA-6773-rfjv-c54w,CVE-2023-38886,https://api.github.com/advisories/GHSA-6773-rfjv-c54w,https://github.com/advisories/GHSA-6773-rfjv-c54w,Dolibarr allows a remote privileged attacker to execute arbitrary code via a crafted command/script,,reviewed,high,,https://github.com/Dolibarr/dolibarr,GHSA-6773-rfjv-c54w,GHSA,CVE-2023-38886,CVE,,2023-09-20T03:30:17Z,2023-09-22T19:47:24Z,2023-09-21T17:03:31Z,,,composer,dolibarr/dolibarr,< 17.0.1,17.0.1,[],CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,7.2,CWE-94,Improper Control of Generation of Code ('Code Injection'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,GHSA-2q8c-gqf4-mg3v,CVE-2023-5060,https://api.github.com/advisories/GHSA-2q8c-gqf4-mg3v,https://github.com/advisories/GHSA-2q8c-gqf4-mg3v,Cross site scripting in librenms,,reviewed,high,,https://github.com/librenms/librenms,GHSA-2q8c-gqf4-mg3v,GHSA,CVE-2023-5060,CVE,,2023-09-19T03:30:34Z,2023-09-21T17:09:16Z,2023-09-21T17:09:16Z,,,composer,librenms/librenms,< 23.9.1,23.9.1,[],CVSS:3.0/AV:N/AC:L/PR:H/UI:R/S:C/C:H/I:H/A:H,8.4,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,GHSA-6qjf-7g3j-qx25,CVE-2023-37611,https://api.github.com/advisories/GHSA-6qjf-7g3j-qx25,https://github.com/advisories/GHSA-6qjf-7g3j-qx25,Neos CMS Cross Site Scripting vulnerability,,reviewed,medium,,https://github.com/neos/neos-ui,GHSA-6qjf-7g3j-qx25,GHSA,CVE-2023-37611,CVE,,2023-09-19T00:30:13Z,2023-09-22T20:40:13Z,2023-09-21T17:09:45Z,,,composer,neos/neos-ui,<= 8.3.3,,[],CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,5.4,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,GHSA-m6jj-fgmh-3p8r,CVE-2023-4982,https://api.github.com/advisories/GHSA-m6jj-fgmh-3p8r,https://github.com/advisories/GHSA-m6jj-fgmh-3p8r,LibreNMS Cross-site Scripting vulnerability,,reviewed,medium,,https://github.com/librenms/librenms,GHSA-m6jj-fgmh-3p8r,GHSA,CVE-2023-4982,CVE,,2023-09-15T03:30:19Z,2023-09-20T22:23:28Z,2023-09-15T19:30:40Z,,,composer,librenms/librenms,< 23.9.0,23.9.0,[],CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,5.4,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,GHSA-5jjm-qp48-qp86,CVE-2023-4981,https://api.github.com/advisories/GHSA-5jjm-qp48-qp86,https://github.com/advisories/GHSA-5jjm-qp48-qp86,LibreNMS Cross-site Scripting vulnerability,,reviewed,medium,,https://github.com/librenms/librenms,GHSA-5jjm-qp48-qp86,GHSA,CVE-2023-4981,CVE,,2023-09-15T03:30:19Z,2023-09-20T22:23:57Z,2023-09-15T19:30:31Z,,,composer,librenms/librenms,< 23.9.0,23.9.0,[],CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,5.4,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,GHSA-qjpw-rg56-jh8v,CVE-2023-4978,https://api.github.com/advisories/GHSA-qjpw-rg56-jh8v,https://github.com/advisories/GHSA-qjpw-rg56-jh8v,LibreNMS Cross-site Scripting vulnerability,,reviewed,medium,,https://github.com/librenms/librenms,GHSA-qjpw-rg56-jh8v,GHSA,CVE-2023-4978,CVE,,2023-09-15T03:30:19Z,2023-09-29T05:03:57Z,2023-09-15T19:29:33Z,,,composer,librenms/librenms,< 23.9.0,23.9.0,[],CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,6.1,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,GHSA-qxrq-376q-p39h,CVE-2023-4980,https://api.github.com/advisories/GHSA-qxrq-376q-p39h,https://github.com/advisories/GHSA-qxrq-376q-p39h,LibreNMS Cross-site Scripting vulnerability,,reviewed,medium,,https://github.com/librenms/librenms,GHSA-qxrq-376q-p39h,GHSA,CVE-2023-4980,CVE,,2023-09-15T03:30:19Z,2023-09-20T22:23:08Z,2023-09-15T19:30:13Z,,,composer,librenms/librenms,< 23.9.0,23.9.0,[],CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,5.4,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,GHSA-57m2-mpc7-gwgx,CVE-2023-4977,https://api.github.com/advisories/GHSA-57m2-mpc7-gwgx,https://github.com/advisories/GHSA-57m2-mpc7-gwgx,LibreNMS Code Injection vulnerability,,reviewed,medium,,https://github.com/librenms/librenms,GHSA-57m2-mpc7-gwgx,GHSA,CVE-2023-4977,CVE,,2023-09-15T03:30:19Z,2023-09-20T22:21:46Z,2023-09-15T19:29:52Z,,,composer,librenms/librenms,< 23.9.0,23.9.0,[],CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:N,5.4,CWE-94,Improper Control of Generation of Code ('Code Injection'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,GHSA-jp3c-g46v-jg2c,CVE-2023-4979,https://api.github.com/advisories/GHSA-jp3c-g46v-jg2c,https://github.com/advisories/GHSA-jp3c-g46v-jg2c,LibreNMS Cross-site Scripting vulnerability,,reviewed,medium,,https://github.com/librenms/librenms,GHSA-jp3c-g46v-jg2c,GHSA,CVE-2023-4979,CVE,,2023-09-15T03:30:19Z,2023-09-29T05:04:11Z,2023-09-15T19:30:04Z,,,composer,librenms/librenms,< 23.9.0,23.9.0,[],CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,5.4,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,GHSA-hvpq-7vcc-5hj5,CVE-2023-41592,https://api.github.com/advisories/GHSA-hvpq-7vcc-5hj5,https://github.com/advisories/GHSA-hvpq-7vcc-5hj5,Froala Editor Cross-site Scripting vulnerability,,reviewed,medium,,https://github.com/froala/wysiwyg-editor,GHSA-hvpq-7vcc-5hj5,GHSA,CVE-2023-41592,CVE,,2023-09-15T00:30:29Z,2023-10-05T05:03:33Z,2023-09-15T19:02:52Z,,,composer,froala/wysiwyg-editor,">= 4.0.1, <= 4.1.1",4.1.2,[],CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,5.4,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,GHSA-92jh-gwch-jq38,,https://api.github.com/advisories/GHSA-92jh-gwch-jq38,https://github.com/advisories/GHSA-92jh-gwch-jq38,PocketMine-MP server crash with certain invalid JSON payloads in `LoginPacket` due to dependency vulnerability (again),,reviewed,high,https://api.github.com/repos/pmmp/PocketMine-MP/security-advisories/GHSA-92jh-gwch-jq38,https://github.com/pmmp/PocketMine-MP,GHSA-92jh-gwch-jq38,GHSA,,,,2023-09-14T17:10:37Z,2023-09-14T17:10:38Z,2023-09-14T17:10:37Z,,,composer,pocketmine/pocketmine-mp,">= 5.0.0, <= 5.3.0",5.3.1,[],CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,7.5,,,,composer,pocketmine/pocketmine-mp,<= 4.23.0,4.23.1,[],,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
